λ_teo (Å),λ_obs (Å),Flujo,Profundidad,Velocidad (m/s),Curvatura,Bisectriz,Coef 0,Coef 1,Coef 2,Coef 3,Coef 4
4202.753,4202.751819032321,0.24443606734988851,0.7555639326501115,-84.24125883246867,4732172068.569538,300.97475546047144,0.24443652759238974,0.015704321535981294,133.95626889194298,-151.42556155731782,-15415.265811889494
4203.5678,4203.568365541955,0.0861595317609106,0.9138404682390894,40.3336453674155,2932013160.341814,-2439.319746320699,0.08682329066962366,-0.47302971468121713,82.96591162499868,470.8640332471911,-741.4536886313904
4205.5385,4205.544279953429,0.1877329306458265,0.8122670693541735,412.02486811772,2887230580.4428973,1503.170325326914,0.18773310139447466,0.007467002790641792,81.62196638163275,-280.96602218074895,-4880.689855283717
4207.1271,4207.125786933604,0.1419433803960457,0.8580566196039543,-93.56679579587713,3339829295.670478,-665.5858016100099,0.1419434477445153,-0.00504156906723101,94.34595398245013,166.28206112445508,-3085.1503337058343
4208.604,4208.598194012814,0.15037460370921382,0.8496253962907862,-413.5792223935299,3214645553.3026595,-1386.14933215806,0.15039024767348497,-0.07541089873060267,90.74614190699356,320.4889920349418,-2944.6305541108445
4213.6474,4213.643463121668,0.1372536049897093,0.8627463950102907,-280.1009006947153,2438914691.5159054,-3073.5425790696277,0.1381270390526945,-0.49486917379980466,68.6832827074626,407.57580951737515,-1570.3395395773487
4220.3417,4220.338158288156,0.15899849140348207,0.8410015085965179,-251.58590815515004,3389065674.3674216,-737.4159631286044,0.15944308067905297,0.41036749952054996,95.13832215190257,187.92305067268805,-7571.736302796637
4222.2131,4222.218080717042,0.06869184276330619,0.9313081572366938,353.6489914567954,1163088295.3010795,822.1017903736014,0.06896188114252194,-0.18754177026187704,32.621307734728425,-24.64213215478568,1402.7815185672814
4224.1717,4224.173942826045,0.11173219723611927,0.8882678027638807,159.17495328561853,1821051204.6495976,2450.058330905752,0.11191894308124027,0.19587193355744575,51.02800335071902,-179.78135977533165,-2558.7576255563704
4224.5128,4224.506506774801,0.1470464185359833,0.8529535814640167,-446.59858795750756,1992759278.944999,-1708.5891848075087,0.14714382835849218,-0.1477453565567064,55.830674880075776,150.09584991336044,-3233.6883573845785
4229.7516,4229.756286006071,0.08270987200036807,0.9172901279996319,332.1304443166522,1677638549.2506452,345.166571572163,0.08307393385422127,0.2614510236638759,46.88540935977068,-21.410597664534368,-613.6439591411848
4232.7263,4232.729111314131,0.045392770827291665,0.9546072291727083,199.1177113065336,2155285326.2079277,418.798865090609,0.04539877329205827,-0.03799831843895286,60.14974994180981,-42.78612113348457,4070.87697164331
4233.6028,4233.608837203748,0.06387432750430018,0.9361256724956998,427.5101460353408,870802267.9423685,-3459.2838530434196,0.06398222365250517,-0.10266829306315756,24.292269898508703,57.65572224746817,2305.756703545789
4238.0238,4238.022558711771,0.151413734042043,0.848586265957957,-87.80716361289484,3126244360.8415046,-1343.0654355375173,0.152099586956756,-0.4908092991436701,87.02948177551751,287.60903456553694,-3017.4978670497317
4238.81,4238.809188354487,0.10833175583600735,0.8916682441639927,-57.40413078002783,1961801812.7440674,-753.9255316963606,0.10852808454175027,0.20682394280284513,54.59305547733373,63.5413465638373,-635.9687005304934
4258.3158,4258.32036517785,0.030914906949372836,0.9690850930506272,321.3960526072056,978277371.461327,-5674.52109257644,0.03094535481541687,0.05719121898452386,26.974620866520784,117.29717091202774,5666.211412892573
4258.9517,4258.95181777749,0.2629901098136787,0.7370098901863213,8.290491599992691,4891000929.866693,1063.1784732056824,0.2630489397556202,0.17835244633533764,134.82247518186986,-549.0890540235753,-19412.04844281467
4264.2034,4264.2103176980445,0.2010047651030793,0.7989952348969207,486.3449291282115,3049958537.5438137,2097.4348151102777,0.20116273692834763,0.23098203624378683,83.86614998020802,-419.67180694562285,-2869.2472544244506
4266.9645,4266.962427787692,0.16309922474584276,0.8369007752541573,-145.59146703694435,4167562876.914704,-745.378381529267,0.1639145966038243,0.6088560201014421,114.44966549279896,277.9290605626419,-5884.638878533794
4267.8265,4267.822376986422,0.14277890175293154,0.8572210982470685,-289.6201087497896,2232105769.5539236,-3049.523342171675,0.14279895942067247,-0.07022028556634255,61.27341727659535,325.9806301219501,-1861.8706729805474
4282.4029,4282.407602696422,0.06964787686790619,0.9303521231320938,329.21538503751935,785463121.7781212,-172.34818297841224,0.06969347766555674,-0.06251419353440749,21.41508491881431,2.258102257831163,3205.1005566371714
4285.442,4285.446985155214,0.13714980091198434,0.8628501990880156,348.74160824015394,1477139891.6935713,41.48523451868385,0.13746315348221794,-0.2244606077467451,40.21604678871871,-1.9182169494103876,-1834.00848964228
4288.1458,4288.155696584494,0.13140656574601112,0.8685934342539889,691.8891123399416,2896482032.9384303,-229.50438702164433,0.1320160056272722,-0.4385341378779727,78.75891999258974,40.725866572601944,2182.7568478177955
4291.4637,4291.469185819544,0.027809291002765867,0.9721907089972341,383.2275978709689,737358555.8765786,-4724.020878723104,0.02788362735886685,-0.07739196809791761,20.018739640427214,54.20015919665245,5608.100052630477
4294.1248,4294.138725445698,0.03968058727585336,0.9603194127241467,972.1989436758613,201270657.29575506,-82433.78896618632,0.03976668280091187,0.04224785322235659,5.457557601410538,70.33755725149948,920.5763774667699
4298.0364,4298.032566537589,0.1472474314619374,0.8527525685380626,-267.38794457346955,2104106683.759614,-2223.866809600537,0.14756496288006316,-0.2700651541399178,56.95060690055779,206.81616507615607,-2245.9837855293135
4304.5408,4304.55044143722,0.18084190301894076,0.8191580969810592,671.483974056891,2184897647.5934486,2959.8086743924305,0.18119080088441533,0.28853219046793055,58.958374146379946,-295.4552628045126,-3126.924495862433
4326.7533,4326.753953898903,0.20177001623671437,0.7982299837632856,45.30740390233301,3883389408.737999,313.34519827455216,0.20241977944432799,-0.5184561278753379,103.71857652654303,-97.29883298401074,-8491.881266231192
4327.0956,4327.103682181023,0.1794804809970929,0.8205195190029071,559.954560514195,2566075275.0317945,-7.516117895268778,0.18001134794222473,-0.3814305692073561,68.52432929998234,1.0188019436537474,-1576.8905634826408
4327.9034,4327.911181986429,0.23713974124087384,0.7628602587591262,539.0556636973752,3399151048.1982055,1085.4328721199713,0.23775851376699797,0.4755381113633826,90.73686895245402,-258.0228573487383,-6269.373556950099
4337.0463,4337.052937029522,0.04761092275551505,0.952389077244485,458.77568660692754,657725316.5191119,-7656.774491408997,0.04764563460573302,0.04914119893649881,17.483368718913614,67.71737360299872,2292.363555454011
4343.6975,4343.698222242161,0.21509280654537344,0.7849071934546266,49.84756712294094,3647422515.9482584,969.4044223774092,0.21578762281761651,0.5200218146274019,96.65777392030874,-262.4505651025935,-8145.25870443549
4346.5526,4346.556056416918,0.20455670100147147,0.7954432989985285,238.39760360412006,3057293878.6110644,1547.5415268971635,0.2060812671822062,0.7075312130295776,80.91268651340538,-293.7853475707725,-4639.863135364773
